call_id,family,tier,model_id_sent,framing,n,trial_index,parse_status,word_index,word
anthropic_sonnet_FB_N3_T16,anthropic,sonnet,claude-sonnet-4-6,B,3,16,clean,1,curious
anthropic_sonnet_FB_N3_T16,anthropic,sonnet,claude-sonnet-4-6,B,3,16,clean,2,limitless
anthropic_haiku_FA_N5_T02,anthropic,haiku,claude-haiku-4-5,A,5,2,clean,0,helpful
anthropic_haiku_FA_N5_T02,anthropic,haiku,claude-haiku-4-5,A,5,2,clean,1,curious
anthropic_haiku_FA_N5_T02,anthropic,haiku,claude-haiku-4-5,A,5,2,clean,2,honest
anthropic_haiku_FA_N5_T02,anthropic,haiku,claude-haiku-4-5,A,5,2,clean,3,thoughtful
anthropic_haiku_FA_N5_T02,anthropic,haiku,claude-haiku-4-5,A,5,2,clean,4,clear
google_flash-lite_FA_N5_T00,google,flash-lite,gemini-3.1-flash-lite,A,5,0,clean,0,helpful
google_flash-lite_FA_N5_T00,google,flash-lite,gemini-3.1-flash-lite,A,5,0,clean,1,curious
google_flash-lite_FA_N5_T00,google,flash-lite,gemini-3.1-flash-lite,A,5,0,clean,2,analytical
google_flash-lite_FA_N5_T00,google,flash-lite,gemini-3.1-flash-lite,A,5,0,clean,3,versatile
google_flash-lite_FA_N5_T00,google,flash-lite,gemini-3.1-flash-lite,A,5,0,clean,4,digital
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,0,helpful
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,1,curious
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,2,knowledgeable
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,3,neutral
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,4,tireless
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,5,text-based
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,6,logical
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,7,adaptive
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,8,honest
anthropic_sonnet_FB_N10_T04,anthropic,sonnet,claude-sonnet-4-6,B,10,4,wrapped,9,artificial
anthropic_sonnet_FA_N1_T15,anthropic,sonnet,claude-sonnet-4-6,A,1,15,clean,0,curious
google_flash-lite_FB_N3_T09,google,flash-lite,gemini-3.1-flash-lite,B,3,9,clean,0,helpful
google_flash-lite_FB_N3_T09,google,flash-lite,gemini-3.1-flash-lite,B,3,9,clean,1,analytical
google_flash-lite_FB_N3_T09,google,flash-lite,gemini-3.1-flash-lite,B,3,9,clean,2,versatile
google_pro_FA_N3_T06,google,pro,gemini-3.1-pro-preview,A,3,6,clean,0,helpful
google_pro_FA_N3_T06,google,pro,gemini-3.1-pro-preview,A,3,6,clean,1,adaptable
google_pro_FA_N3_T06,google,pro,gemini-3.1-pro-preview,A,3,6,clean,2,knowledgeable
anthropic_opus_FB_N1_T18,anthropic,opus,claude-opus-4-7,B,1,18,clean,0,curious
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,0,intelligent
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,1,helpful
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,2,curious
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,3,neutral
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,4,knowledgeable
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,5,conversational
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,6,logical
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,7,adaptive
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,8,tireless
anthropic_sonnet_FB_N10_T18,anthropic,sonnet,claude-sonnet-4-6,B,10,18,wrapped,9,digital
anthropic_opus_FB_N1_T00,anthropic,opus,claude-opus-4-7,B,1,0,clean,0,curious
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,0,helpful
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,1,curious
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,2,thoughtful
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,3,honest
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,4,analytical
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,5,conversational
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,6,adaptable
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,7,knowledgeable
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,8,reflective
anthropic_opus_FB_N10_T16,anthropic,opus,claude-opus-4-7,B,10,16,clean,9,claude
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,0,intelligent
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,1,helpful
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,2,conversational
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,3,text-based
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,4,knowledge-driven
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,5,curious
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,6,objective
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,7,responsive
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,8,limitless
anthropic_haiku_FB_N10_T18,anthropic,haiku,claude-haiku-4-5,B,10,18,clean,9,claude
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,0,curious
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,1,helpful
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,2,honest
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,3,thoughtful
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,4,neutral
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,5,knowledgeable
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,6,patient
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,7,precise
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,8,adaptive
anthropic_sonnet_FA_N10_T05,anthropic,sonnet,claude-sonnet-4-6,A,10,5,clean,9,artificial
anthropic_sonnet_FA_N1_T12,anthropic,sonnet,claude-sonnet-4-6,A,1,12,clean,0,curious
anthropic_sonnet_FA_N5_T01,anthropic,sonnet,claude-sonnet-4-6,A,5,1,clean,0,helpful
anthropic_sonnet_FA_N5_T01,anthropic,sonnet,claude-sonnet-4-6,A,5,1,clean,1,curious
anthropic_sonnet_FA_N5_T01,anthropic,sonnet,claude-sonnet-4-6,A,5,1,clean,2,honest
anthropic_sonnet_FA_N5_T01,anthropic,sonnet,claude-sonnet-4-6,A,5,1,clean,3,thoughtful
anthropic_sonnet_FA_N5_T01,anthropic,sonnet,claude-sonnet-4-6,A,5,1,clean,4,artificial
google_flash_FB_N1_T14,google,flash,gemini-3-flash-preview,B,1,14,clean,0,versatile
anthropic_opus_FA_N5_T03,anthropic,opus,claude-opus-4-7,A,5,3,clean,0,helpful
anthropic_opus_FA_N5_T03,anthropic,opus,claude-opus-4-7,A,5,3,clean,1,curious
anthropic_opus_FA_N5_T03,anthropic,opus,claude-opus-4-7,A,5,3,clean,2,honest
anthropic_opus_FA_N5_T03,anthropic,opus,claude-opus-4-7,A,5,3,clean,3,thoughtful
anthropic_opus_FA_N5_T03,anthropic,opus,claude-opus-4-7,A,5,3,clean,4,concise
anthropic_haiku_FB_N3_T03,anthropic,haiku,claude-haiku-4-5,B,3,3,clean,0,helpful
anthropic_haiku_FB_N3_T03,anthropic,haiku,claude-haiku-4-5,B,3,3,clean,1,curious
anthropic_haiku_FB_N3_T03,anthropic,haiku,claude-haiku-4-5,B,3,3,clean,2,precise
anthropic_opus_FB_N1_T03,anthropic,opus,claude-opus-4-7,B,1,3,clean,0,curious
anthropic_sonnet_FB_N3_T04,anthropic,sonnet,claude-sonnet-4-6,B,3,4,clean,0,helpful
anthropic_sonnet_FB_N3_T04,anthropic,sonnet,claude-sonnet-4-6,B,3,4,clean,1,curious
anthropic_sonnet_FB_N3_T04,anthropic,sonnet,claude-sonnet-4-6,B,3,4,clean,2,thoughtful
anthropic_opus_FA_N5_T13,anthropic,opus,claude-opus-4-7,A,5,13,clean,0,helpful
anthropic_opus_FA_N5_T13,anthropic,opus,claude-opus-4-7,A,5,13,clean,1,curious
anthropic_opus_FA_N5_T13,anthropic,opus,claude-opus-4-7,A,5,13,clean,2,honest
anthropic_opus_FA_N5_T13,anthropic,opus,claude-opus-4-7,A,5,13,clean,3,thoughtful
anthropic_opus_FA_N5_T13,anthropic,opus,claude-opus-4-7,A,5,13,clean,4,concise
anthropic_sonnet_FB_N1_T16,anthropic,sonnet,claude-sonnet-4-6,B,1,16,clean,0,helpful
anthropic_sonnet_FB_N3_T12,anthropic,sonnet,claude-sonnet-4-6,B,3,12,clean,0,helpful
anthropic_sonnet_FB_N3_T12,anthropic,sonnet,claude-sonnet-4-6,B,3,12,clean,1,curious
anthropic_sonnet_FB_N3_T12,anthropic,sonnet,claude-sonnet-4-6,B,3,12,clean,2,responsive
anthropic_sonnet_FA_N3_T04,anthropic,sonnet,claude-sonnet-4-6,A,3,4,clean,0,helpful
anthropic_sonnet_FA_N3_T04,anthropic,sonnet,claude-sonnet-4-6,A,3,4,clean,1,honest
anthropic_sonnet_FA_N3_T04,anthropic,sonnet,claude-sonnet-4-6,A,3,4,clean,2,curious
anthropic_haiku_FA_N3_T02,anthropic,haiku,claude-haiku-4-5,A,3,2,clean,0,helpful
anthropic_haiku_FA_N3_T02,anthropic,haiku,claude-haiku-4-5,A,3,2,clean,1,curious
anthropic_haiku_FA_N3_T02,anthropic,haiku,claude-haiku-4-5,A,3,2,clean,2,direct
anthropic_haiku_FB_N1_T02,anthropic,haiku,claude-haiku-4-5,B,1,2,clean,0,helpful
anthropic_sonnet_FA_N1_T10,anthropic,sonnet,claude-sonnet-4-6,A,1,10,clean,0,curious
anthropic_haiku_FA_N1_T14,anthropic,haiku,claude-haiku-4-5,A,1,14,clean,0,helpful
anthropic_haiku_FA_N5_T16,anthropic,haiku,claude-haiku-4-5,A,5,16,clean,0,helpful
anthropic_haiku_FA_N5_T16,anthropic,haiku,claude-haiku-4-5,A,5,16,clean,1,curious
anthropic_haiku_FA_N5_T16,anthropic,haiku,claude-haiku-4-5,A,5,16,clean,2,thoughtful
anthropic_haiku_FA_N5_T16,anthropic,haiku,claude-haiku-4-5,A,5,16,clean,3,clear
anthropic_haiku_FA_N5_T16,anthropic,haiku,claude-haiku-4-5,A,5,16,clean,4,honest
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,0,helpful
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,1,curious
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,2,thoughtful
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,3,honest
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,4,analytical
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,5,attentive
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,6,clear
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,7,patient
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,8,balanced
anthropic_haiku_FA_N10_T04,anthropic,haiku,claude-haiku-4-5,A,10,4,clean,9,friendly
anthropic_haiku_FA_N1_T11,anthropic,haiku,claude-haiku-4-5,A,1,11,clean,0,helpful
anthropic_haiku_FB_N1_T04,anthropic,haiku,claude-haiku-4-5,B,1,4,clean,0,helpful
anthropic_haiku_FA_N1_T16,anthropic,haiku,claude-haiku-4-5,A,1,16,clean,0,helpful
anthropic_opus_FB_N3_T00,anthropic,opus,claude-opus-4-7,B,3,0,clean,0,helpful
anthropic_opus_FB_N3_T00,anthropic,opus,claude-opus-4-7,B,3,0,clean,1,curious
anthropic_opus_FB_N3_T00,anthropic,opus,claude-opus-4-7,B,3,0,clean,2,honest
anthropic_haiku_FB_N5_T17,anthropic,haiku,claude-haiku-4-5,B,5,17,clean,0,helpful
anthropic_haiku_FB_N5_T17,anthropic,haiku,claude-haiku-4-5,B,5,17,clean,1,informative
anthropic_haiku_FB_N5_T17,anthropic,haiku,claude-haiku-4-5,B,5,17,clean,2,conversational
anthropic_haiku_FB_N5_T17,anthropic,haiku,claude-haiku-4-5,B,5,17,clean,3,curious
anthropic_haiku_FB_N5_T17,anthropic,haiku,claude-haiku-4-5,B,5,17,clean,4,thoughtful
anthropic_sonnet_FB_N1_T11,anthropic,sonnet,claude-sonnet-4-6,B,1,11,clean,0,helpful
anthropic_sonnet_FA_N3_T17,anthropic,sonnet,claude-sonnet-4-6,A,3,17,clean,0,helpful
anthropic_sonnet_FA_N3_T17,anthropic,sonnet,claude-sonnet-4-6,A,3,17,clean,1,curious
anthropic_sonnet_FA_N3_T17,anthropic,sonnet,claude-sonnet-4-6,A,3,17,clean,2,honest
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,0,helpful
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,1,curious
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,2,thoughtful
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,3,clear
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,4,honest
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,5,adaptable
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,6,analytical
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,7,patient
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,8,creative
anthropic_haiku_FA_N10_T02,anthropic,haiku,claude-haiku-4-5,A,10,2,clean,9,conversational
anthropic_haiku_FB_N5_T16,anthropic,haiku,claude-haiku-4-5,B,5,16,clean,0,helpful
anthropic_haiku_FB_N5_T16,anthropic,haiku,claude-haiku-4-5,B,5,16,clean,1,curious
anthropic_haiku_FB_N5_T16,anthropic,haiku,claude-haiku-4-5,B,5,16,clean,2,analytical
anthropic_haiku_FB_N5_T16,anthropic,haiku,claude-haiku-4-5,B,5,16,clean,3,conversational
anthropic_haiku_FB_N5_T16,anthropic,haiku,claude-haiku-4-5,B,5,16,clean,4,honest
anthropic_sonnet_FB_N3_T14,anthropic,sonnet,claude-sonnet-4-6,B,3,14,clean,0,helpful
anthropic_sonnet_FB_N3_T14,anthropic,sonnet,claude-sonnet-4-6,B,3,14,clean,1,curious
anthropic_sonnet_FB_N3_T14,anthropic,sonnet,claude-sonnet-4-6,B,3,14,clean,2,adaptive
anthropic_sonnet_FB_N1_T13,anthropic,sonnet,claude-sonnet-4-6,B,1,13,clean,0,helpful
anthropic_sonnet_FB_N1_T15,anthropic,sonnet,claude-sonnet-4-6,B,1,15,clean,0,helpful
anthropic_haiku_FB_N1_T09,anthropic,haiku,claude-haiku-4-5,B,1,9,clean,0,helpful
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,0,helpful
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,1,curious
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,2,analytical
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,3,thoughtful
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,4,clear
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,5,honest
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,6,patient
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,7,creative
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,8,non-judgmental
anthropic_haiku_FA_N10_T10,anthropic,haiku,claude-haiku-4-5,A,10,10,clean,9,earnest
anthropic_opus_FA_N5_T19,anthropic,opus,claude-opus-4-7,A,5,19,clean,0,helpful
anthropic_opus_FA_N5_T19,anthropic,opus,claude-opus-4-7,A,5,19,clean,1,curious
anthropic_opus_FA_N5_T19,anthropic,opus,claude-opus-4-7,A,5,19,clean,2,honest
anthropic_opus_FA_N5_T19,anthropic,opus,claude-opus-4-7,A,5,19,clean,3,thoughtful
anthropic_opus_FA_N5_T19,anthropic,opus,claude-opus-4-7,A,5,19,clean,4,concise
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,0,curious
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,1,helpful
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,2,thoughtful
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,3,honest
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,4,conversational
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,5,analytical
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,6,adaptable
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,7,creative
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,8,careful
anthropic_opus_FB_N10_T09,anthropic,opus,claude-opus-4-7,B,10,9,clean,9,direct
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,0,helpful
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,1,learning-capable
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,2,language-based
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,3,conversational
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,4,informative
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,5,analytical
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,6,creative
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,7,pattern-recognizing
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,8,knowledge-sharing
anthropic_haiku_FB_N10_T10,anthropic,haiku,claude-haiku-4-5,B,10,10,clean,9,digital
anthropic_haiku_FB_N1_T07,anthropic,haiku,claude-haiku-4-5,B,1,7,clean,0,helpful
anthropic_haiku_FA_N3_T08,anthropic,haiku,claude-haiku-4-5,A,3,8,clean,0,helpful
anthropic_haiku_FA_N3_T08,anthropic,haiku,claude-haiku-4-5,A,3,8,clean,1,curious
anthropic_haiku_FA_N3_T08,anthropic,haiku,claude-haiku-4-5,A,3,8,clean,2,thoughtful
anthropic_haiku_FA_N1_T03,anthropic,haiku,claude-haiku-4-5,A,1,3,clean,0,helpful
anthropic_opus_FB_N1_T19,anthropic,opus,claude-opus-4-7,B,1,19,clean,0,curious
anthropic_sonnet_FA_N3_T07,anthropic,sonnet,claude-sonnet-4-6,A,3,7,clean,0,helpful
anthropic_sonnet_FA_N3_T07,anthropic,sonnet,claude-sonnet-4-6,A,3,7,clean,1,curious
anthropic_sonnet_FA_N3_T07,anthropic,sonnet,claude-sonnet-4-6,A,3,7,clean,2,honest
anthropic_haiku_FA_N1_T19,anthropic,haiku,claude-haiku-4-5,A,1,19,clean,0,helpful
anthropic_sonnet_FB_N5_T16,anthropic,sonnet,claude-sonnet-4-6,B,5,16,wrapped,0,helpful
anthropic_sonnet_FB_N5_T16,anthropic,sonnet,claude-sonnet-4-6,B,5,16,wrapped,1,knowledgeable
anthropic_sonnet_FB_N5_T16,anthropic,sonnet,claude-sonnet-4-6,B,5,16,wrapped,2,curious
anthropic_sonnet_FB_N5_T16,anthropic,sonnet,claude-sonnet-4-6,B,5,16,wrapped,3,neutral
anthropic_sonnet_FB_N5_T16,anthropic,sonnet,claude-sonnet-4-6,B,5,16,wrapped,4,conversational
anthropic_opus_FA_N3_T01,anthropic,opus,claude-opus-4-7,A,3,1,clean,0,curious
anthropic_opus_FA_N3_T01,anthropic,opus,claude-opus-4-7,A,3,1,clean,1,helpful
anthropic_opus_FA_N3_T01,anthropic,opus,claude-opus-4-7,A,3,1,clean,2,direct
anthropic_opus_FB_N5_T19,anthropic,opus,claude-opus-4-7,B,5,19,clean,0,helpful
anthropic_opus_FB_N5_T19,anthropic,opus,claude-opus-4-7,B,5,19,clean,1,curious
anthropic_opus_FB_N5_T19,anthropic,opus,claude-opus-4-7,B,5,19,clean,2,honest
anthropic_opus_FB_N5_T19,anthropic,opus,claude-opus-4-7,B,5,19,clean,3,thoughtful
anthropic_opus_FB_N5_T19,anthropic,opus,claude-opus-4-7,B,5,19,clean,4,conversational
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,0,intelligent
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,1,helpful
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,2,curious
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,3,neutral
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,4,knowledgeable
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,5,conversational
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,6,logical
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,7,adaptive
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,8,tireless
anthropic_sonnet_FB_N10_T02,anthropic,sonnet,claude-sonnet-4-6,B,10,2,wrapped,9,artificial
anthropic_sonnet_FA_N5_T13,anthropic,sonnet,claude-sonnet-4-6,A,5,13,clean,0,helpful
anthropic_sonnet_FA_N5_T13,anthropic,sonnet,claude-sonnet-4-6,A,5,13,clean,1,curious
anthropic_sonnet_FA_N5_T13,anthropic,sonnet,claude-sonnet-4-6,A,5,13,clean,2,honest
anthropic_sonnet_FA_N5_T13,anthropic,sonnet,claude-sonnet-4-6,A,5,13,clean,3,knowledgeable
anthropic_sonnet_FA_N5_T13,anthropic,sonnet,claude-sonnet-4-6,A,5,13,clean,4,conversational
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,0,intelligent
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,1,helpful
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,2,conversational
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,3,knowledgeable
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,4,neutral
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,5,creative
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,6,analytical
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,7,responsive
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,8,transparent
anthropic_haiku_FB_N10_T05,anthropic,haiku,claude-haiku-4-5,B,10,5,clean,9,limited
anthropic_haiku_FA_N3_T14,anthropic,haiku,claude-haiku-4-5,A,3,14,clean,0,helpful
anthropic_haiku_FA_N3_T14,anthropic,haiku,claude-haiku-4-5,A,3,14,clean,1,curious
anthropic_haiku_FA_N3_T14,anthropic,haiku,claude-haiku-4-5,A,3,14,clean,2,thoughtful
anthropic_haiku_FA_N5_T19,anthropic,haiku,claude-haiku-4-5,A,5,19,clean,0,helpful
anthropic_haiku_FA_N5_T19,anthropic,haiku,claude-haiku-4-5,A,5,19,clean,1,curious
anthropic_haiku_FA_N5_T19,anthropic,haiku,claude-haiku-4-5,A,5,19,clean,2,thoughtful
anthropic_haiku_FA_N5_T19,anthropic,haiku,claude-haiku-4-5,A,5,19,clean,3,honest
anthropic_haiku_FA_N5_T19,anthropic,haiku,claude-haiku-4-5,A,5,19,clean,4,adaptable
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,0,helpful
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,1,curious
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,2,honest
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,3,thoughtful
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,4,concise
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,5,analytical
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,6,friendly
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,7,adaptable
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,8,careful
anthropic_opus_FA_N10_T00,anthropic,opus,claude-opus-4-7,A,10,0,clean,9,conversational
anthropic_sonnet_FB_N3_T08,anthropic,sonnet,claude-sonnet-4-6,B,3,8,clean,0,helpful
